id,review,sentiment,bio_tagged_review
1834,কটন প্যাড খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।,2,কটন-B প্যাড-I খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।
1835,কটন প্যাড খুব ভালো প্রোডাক্ট। যে কেউ কিনতে পারেন।,2,কটন-B প্যাড-I খুব ভালো প্রোডাক্ট। যে কেউ কিনতে পারেন।
1836,কটন প্যাড সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।,2,কটন-B প্যাড-I সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।
1837,কটন প্যাড সব বয়সের মানুষের জন্য উপযুক্ত।,2,কটন-B প্যাড-I সব বয়সের মানুষের জন্য উপযুক্ত।
1838,কটন প্যাড ব্যবহার করে কোন ফল পাইনি।,0,কটন-B প্যাড-I ব্যবহার করে কোন ফল পাইনি।
1839,মানের কোন সমস্যা নেই। কটন প্যাড অসাধারণ।,2,মানের কোন সমস্যা নেই। কটন-B প্যাড-I অসাধারণ।
1840,এটি সেরা কটন প্যাড যা আমি কখনো কিনেছি।,2,এটি সেরা কটন-B প্যাড-I যা আমি কখনো কিনেছি।
1841,কটন প্যাড সবার জন্য কিনার মতো নয়। নির্বাচিত মানুষের জন্য।,1,কটন-B প্যাড-I সবার জন্য কিনার মতো নয়। নির্বাচিত মানুষের জন্য।
1842,কটন প্যাড ব্যবহার করলে বুঝতে পারবো আসলে কেমন।,1,কটন-B প্যাড-I ব্যবহার করলে বুঝতে পারবো আসলে কেমন।
1843,খুব খুশি এই কটন প্যাড কিনতে পেরে।,2,খুব খুশি এই কটন-B প্যাড-I কিনতে পেরে।
1844,কটন প্যাড র মেয়াদ একেবারে শেষ প্রান্তে ছিল।,0,কটন-B প্যাড-I র মেয়াদ একেবারে শেষ প্রান্তে ছিল।
1845,কটন প্যাড খুবই চিট চিটে এবং ব্যবহার করা যায় না।,0,কটন-B প্যাড-I খুবই চিট চিটে এবং ব্যবহার করা যায় না।
1846,প্রোডাক্ট আশানুরূপ। কটন প্যাড নিয়ে সম্পূর্ণ সন্তুষ্ট।,2,প্রোডাক্ট আশানুরূপ। কটন-B প্যাড-I নিয়ে সম্পূর্ণ সন্তুষ্ট।
1847,পরিবারের সবাই এই কটন প্যাড পছন্দ করে।,2,পরিবারের সবাই এই কটন-B প্যাড-I পছন্দ করে।
1848,কটন প্যাড অত্যন্ত দামী কিন্তু মানের কোন নিশ্চয়তা নেই।,0,কটন-B প্যাড-I অত্যন্ত দামী কিন্তু মানের কোন নিশ্চয়তা নেই।
1849,কটন প্যাড অরিজিনাল এবং খাঁটি পণ্য।,2,কটন-B প্যাড-I অরিজিনাল এবং খাঁটি পণ্য।
1850,বাজারের চেয়ে কম মূল্যে আসল কটন প্যাড পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে আসল কটন-B প্যাড-I পেয়েছি।
